<DATE>	<TIME>	<BID>	<ASK>	<LAST>	<VOLUME>	<FLAGS>
2024.06.19	00:00:04.516	0.94961	0.94961			6
2024.06.19	00:00:04.798	0.94960	0.94960			6
2024.06.19	00:00:04.988	0.94953	0.94953			6
2024.06.19	00:00:05.337	0.94936	0.94936			6
2024.06.19	00:00:05.419	0.94934	0.94934			6
2024.06.19	00:00:10.034	0.94927	0.94927			6
2024.06.19	00:00:18.772	0.94941	0.94941			6
2024.06.19	00:00:32.037	0.94946	0.94946			6
2024.06.19	00:00:33.153	0.94948	0.94948			6
2024.06.19	00:01:07.119	0.94959	0.94959			6
2024.06.19	00:01:07.589	0.94970	0.94970			6
2024.06.19	00:01:07.618	0.94960	0.94960			6
2024.06.19	00:01:09.077	0.94956	0.94956			6
2024.06.19	00:01:46.742	0.94955	0.94955			6
2024.06.19	00:01:46.834	0.94956	0.94956			6
2024.06.19	00:01:46.905	0.94955	0.94955			6
2024.06.19	00:01:47.030	0.94956	0.94956			6
2024.06.19	00:01:47.060	0.94955	0.94955			6
2024.06.19	00:01:47.232	0.94956	0.94956			6
2024.06.19	00:01:47.356	0.94955	0.94955			6
2024.06.19	00:01:47.475	0.94956	0.94956			6
2024.06.19	00:01:47.550	0.94955	0.94955			6
2024.06.19	00:01:47.678	0.94956	0.94956			6
2024.06.19	00:01:47.787	0.94955	0.94955			6
2024.06.19	00:01:51.333	0.94956	0.94956			6
2024.06.19	00:02:08.731	0.94948	0.94948			6
2024.06.19	00:03:04.148	0.94947	0.94947			6
2024.06.19	00:03:41.333	0.94948	0.94948			6
2024.06.19	00:03:48.377	0.94956	0.94956			6
2024.06.19	00:04:11.378	0.94955	0.94955			6
2024.06.19	00:05:01.458	0.94941	0.94941			6
2024.06.19	00:05:03.861	0.94940	0.94940			6
2024.06.19	00:05:15.003	0.94927	0.94927			6
2024.06.19	00:05:28.247	0.94930	0.94930			6
2024.06.19	00:05:30.562	0.94929	0.94929			6
2024.06.19	00:05:59.404	0.94919	0.94919			6
2024.06.19	00:07:37.241	0.94921	0.94921			6
2024.06.19	00:08:02.139	0.94931	0.94931			6
2024.06.19	00:08:14.653	0.94921	0.94921			6
2024.06.19	00:08:33.573	0.94929	0.94929			6
2024.06.19	00:08:35.441	0.94948	0.94948			6
2024.06.19	00:08:35.532	0.94945	0.94945			6
2024.06.19	00:08:35.641	0.94948	0.94948			6
2024.06.19	00:08:35.733	0.94945	0.94945			6
2024.06.19	00:08:35.870	0.94948	0.94948			6
2024.06.19	00:08:35.952	0.94945	0.94945			6
2024.06.19	00:08:36.066	0.94948	0.94948			6
2024.06.19	00:08:36.177	0.94945	0.94945			6
2024.06.19	00:08:36.295	0.94948	0.94948			6
2024.06.19	00:08:36.386	0.94945	0.94945			6
2024.06.19	00:10:06.532	0.94977	0.94977			6
2024.06.19	00:10:41.900	0.94974	0.94974			6
2024.06.19	00:10:42.029	0.94975	0.94975			6
2024.06.19	00:10:42.940	0.94972	0.94972			6
2024.06.19	00:10:43.876	0.94975	0.94975			6
2024.06.19	00:10:49.048	0.94980	0.94980			6
2024.06.19	00:11:01.903	0.94979	0.94979			6
2024.06.19	00:11:09.402	0.94975	0.94975			6
2024.06.19	00:11:18.232	0.94969	0.94969			6
2024.06.19	00:12:01.938	0.94973	0.94973			6
2024.06.19	00:12:11.981	0.94981	0.94981			6
2024.06.19	00:12:12.179	0.94983	0.94983			6
2024.06.19	00:12:13.583	0.94985	0.94985			6
2024.06.19	00:12:19.792	0.94982	0.94982			6
2024.06.19	00:12:22.023	0.94983	0.94983			6
2024.06.19	00:12:25.232	0.94984	0.94984			6
2024.06.19	00:12:27.782	0.94981	0.94981			6
2024.06.19	00:12:32.018	0.94983	0.94983			6
2024.06.19	00:12:32.090	0.94981	0.94981			6
2024.06.19	00:12:33.939	0.94985	0.94985			6
2024.06.19	00:12:33.999	0.94981	0.94981			6
2024.06.19	00:12:37.652	0.94977	0.94977			6
2024.06.19	00:12:37.682	0.94983	0.94983			6
2024.06.19	00:12:39.169	0.94973	0.94973			6
2024.06.19	00:12:39.199	0.94983	0.94983			6
2024.06.19	00:12:39.764	0.94990	0.94990			6
2024.06.19	00:12:43.941	0.94991	0.94991			6
2024.06.19	00:12:47.762	0.94992	0.94992			6
2024.06.19	00:12:49.733	0.94990	0.94990			6
2024.06.19	00:12:50.187	0.94983	0.94983			6
2024.06.19	00:12:50.217	0.94990	0.94990			6
2024.06.19	00:12:51.053	0.94983	0.94983			6
2024.06.19	00:12:51.084	0.94980	0.94980			6
2024.06.19	00:12:51.114	0.94973	0.94973			6
2024.06.19	00:12:51.144	0.94969	0.94969			6
2024.06.19	00:12:51.294	0.94971	0.94971			6
2024.06.19	00:12:51.809	0.94969	0.94969			6
2024.06.19	00:12:52.945	0.94968	0.94968			6
2024.06.19	00:12:53.006	0.94976	0.94976			6
2024.06.19	00:12:53.037	0.94971	0.94971			6
2024.06.19	00:12:53.095	0.94967	0.94967			6
2024.06.19	00:12:53.245	0.94972	0.94972			6
2024.06.19	00:12:53.276	0.94968	0.94968			6
2024.06.19	00:12:53.337	0.94973	0.94973			6
2024.06.19	00:12:53.367	0.94968	0.94968			6
2024.06.19	00:12:54.369	0.94966	0.94966			6
2024.06.19	00:12:59.447	0.94967	0.94967			6
2024.06.19	00:13:00.100	0.94961	0.94961			6
2024.06.19	00:13:00.159	0.94968	0.94968			6
2024.06.19	00:13:00.422	0.94961	0.94961			6
2024.06.19	00:13:02.120	0.94963	0.94963			6
2024.06.19	00:13:02.149	0.94960	0.94960			6
2024.06.19	00:13:02.179	0.94967	0.94967			6
2024.06.19	00:13:02.209	0.94962	0.94962			6
2024.06.19	00:13:03.704	0.94968	0.94968			6
2024.06.19	00:13:03.734	0.94965	0.94965			6
2024.06.19	00:13:04.670	0.94967	0.94967			6
2024.06.19	00:13:05.801	0.94971	0.94971			6
2024.06.19	00:13:05.830	0.94973	0.94973			6
2024.06.19	00:13:08.090	0.94975	0.94975			6
2024.06.19	00:13:08.149	0.94973	0.94973			6
2024.06.19	00:13:13.537	0.94975	0.94975			6
2024.06.19	00:13:13.569	0.94976	0.94976			6
2024.06.19	00:13:13.762	0.94977	0.94977			6
2024.06.19	00:13:14.950	0.94978	0.94978			6
2024.06.19	00:13:15.069	0.94979	0.94979			6
2024.06.19	00:13:15.160	0.94980	0.94980			6
2024.06.19	00:13:17.075	0.94979	0.94979			6
2024.06.19	00:13:18.246	0.94980	0.94980			6
2024.06.19	00:13:19.748	0.94979	0.94979			6
2024.06.19	00:13:19.892	0.94980	0.94980			6
2024.06.19	00:13:22.112	0.94981	0.94981			6
2024.06.19	00:13:29.609	0.94983	0.94983			6
2024.06.19	00:13:36.247	0.94982	0.94982			6
2024.06.19	00:13:36.770	0.94983	0.94983			6
2024.06.19	00:13:42.561	0.94984	0.94984			6
2024.06.19	00:13:45.740	0.94983	0.94983			6
2024.06.19	00:13:46.138	0.94982	0.94982			6
2024.06.19	00:13:46.738	0.94983	0.94983			6
2024.06.19	00:13:46.947	0.94982	0.94982			6
2024.06.19	00:13:47.007	0.94983	0.94983			6
2024.06.19	00:13:47.079	0.94982	0.94982			6
2024.06.19	00:13:47.139	0.94983	0.94983			6
2024.06.19	00:13:47.201	0.94982	0.94982			6
2024.06.19	00:13:47.281	0.94983	0.94983			6
2024.06.19	00:13:47.351	0.94982	0.94982			6
2024.06.19	00:13:47.472	0.94983	0.94983			6
2024.06.19	00:13:47.501	0.94982	0.94982			6
2024.06.19	00:13:47.531	0.94983	0.94983			6
2024.06.19	00:13:48.153	0.94984	0.94984			6
2024.06.19	00:14:00.160	0.94983	0.94983			6
2024.06.19	00:14:00.430	0.94984	0.94984			6
2024.06.19	00:14:00.529	0.94983	0.94983			6
2024.06.19	00:14:02.038	0.94984	0.94984			6
2024.06.19	00:14:03.858	0.94985	0.94985			6
2024.06.19	00:14:07.951	0.94987	0.94987			6
2024.06.19	00:14:08.070	0.94986	0.94986			6
2024.06.19	00:14:08.251	0.94987	0.94987			6
2024.06.19	00:14:16.433	0.94988	0.94988			6
2024.06.19	00:14:18.931	0.94989	0.94989			6
2024.06.19	00:14:18.960	0.94990	0.94990			6
2024.06.19	00:14:19.959	0.94991	0.94991			6
2024.06.19	00:14:22.147	0.94990	0.94990			6
2024.06.19	00:14:40.760	0.94989	0.94989			6
2024.06.19	00:14:45.243	0.94988	0.94988			6
2024.06.19	00:14:50.758	0.94985	0.94985			6
2024.06.19	00:14:50.834	0.94984	0.94984			6
2024.06.19	00:14:55.011	0.94985	0.94985			6
2024.06.19	00:14:58.532	0.94987	0.94987			6
2024.06.19	00:15:00.061	0.94986	0.94986			6
2024.06.19	00:15:00.091	0.94982	0.94982			6
2024.06.19	00:15:00.151	0.94981	0.94981			6
2024.06.19	00:15:00.525	0.94982	0.94982			6
2024.06.19	00:15:00.555	0.94981	0.94981			6
2024.06.19	00:15:00.865	0.94979	0.94979			6
2024.06.19	00:15:01.162	0.94980	0.94980			6
2024.06.19	00:15:01.192	0.94977	0.94977			6
2024.06.19	00:15:02.076	0.94974	0.94974			6
2024.06.19	00:15:03.201	0.94975	0.94975			6
2024.06.19	00:15:03.546	0.94980	0.94980			6
2024.06.19	00:15:03.576	0.94975	0.94975			6
2024.06.19	00:15:04.138	0.94974	0.94974			6
2024.06.19	00:15:04.539	0.94977	0.94977			6
2024.06.19	00:15:05.669	0.94978	0.94978			6
2024.06.19	00:15:12.065	0.94977	0.94977			6
2024.06.19	00:15:14.193	0.94976	0.94976			6
2024.06.19	00:15:15.562	0.94975	0.94975			6
2024.06.19	00:15:19.666	0.94976	0.94976			6
2024.06.19	00:15:20.704	0.94977	0.94977			6
2024.06.19	00:15:20.734	0.94979	0.94979			6
2024.06.19	00:15:20.763	0.94978	0.94978			6
2024.06.19	00:15:20.853	0.94979	0.94979			6
2024.06.19	00:15:21.044	0.94970	0.94970			6
2024.06.19	00:15:21.073	0.94978	0.94978			6
2024.06.19	00:15:22.010	0.94979	0.94979			6
2024.06.19	00:15:22.041	0.94977	0.94977			6
2024.06.19	00:15:23.700	0.94978	0.94978			6
2024.06.19	00:15:25.133	0.94977	0.94977			6
2024.06.19	00:15:25.162	0.94975	0.94975			6
2024.06.19	00:15:25.488	0.94976	0.94976			6
2024.06.19	00:15:25.519	0.94974	0.94974			6
2024.06.19	00:15:29.610	0.94968	0.94968			6
2024.06.19	00:15:29.640	0.94974	0.94974			6
2024.06.19	00:15:30.588	0.94973	0.94973			6
2024.06.19	00:15:30.618	0.94976	0.94976			6
2024.06.19	00:15:30.647	0.94975	0.94975			6
2024.06.19	00:15:30.709	0.94977	0.94977			6
2024.06.19	00:15:30.739	0.94975	0.94975			6
2024.06.19	00:15:30.919	0.94973	0.94973			6
2024.06.19	00:15:30.948	0.94976	0.94976			6
2024.06.19	00:15:30.978	0.94973	0.94973			6
2024.06.19	00:15:31.245	0.94975	0.94975			6
2024.06.19	00:15:31.329	0.94981	0.94981			6
2024.06.19	00:15:31.360	0.94977	0.94977			6
2024.06.19	00:15:31.420	0.94976	0.94976			6
2024.06.19	00:15:31.687	0.94977	0.94977			6
2024.06.19	00:15:31.717	0.94978	0.94978			6
2024.06.19	00:15:31.746	0.94977	0.94977			6
2024.06.19	00:15:32.011	0.94971	0.94971			6
2024.06.19	00:15:32.040	0.94976	0.94976			6
2024.06.19	00:15:32.101	0.94975	0.94975			6
2024.06.19	00:15:33.935	0.94976	0.94976			6
2024.06.19	00:15:33.995	0.94975	0.94975			6
2024.06.19	00:15:41.126	0.94976	0.94976			6
2024.06.19	00:15:41.156	0.94975	0.94975			6
2024.06.19	00:15:41.721	0.94974	0.94974			6
2024.06.19	00:15:42.274	0.94968	0.94968			6
