<DATE>	<TIME>	<BID>	<ASK>	<LAST>	<VOLUME>	<FLAGS>
2024.02.12	00:00:08.024	0.94333	0.94333			6
2024.02.12	00:04:00.324	0.94340	0.94340			6
2024.02.12	00:05:17.084	0.94334	0.94334			6
2024.02.12	00:06:30.055	0.94345	0.94345			6
2024.02.12	00:06:30.085	0.94338	0.94338			6
2024.02.12	00:07:27.732	0.94337	0.94337			6
2024.02.12	00:07:32.331	0.94329	0.94329			6
2024.02.12	00:08:27.303	0.94330	0.94330			6
2024.02.12	00:10:17.319	0.94328	0.94328			6
2024.02.12	00:10:41.213	0.94332	0.94332			6
2024.02.12	00:10:59.324	0.94331	0.94331			6
2024.02.12	00:13:24.993	0.94326	0.94326			6
2024.02.12	00:23:00.005	0.94326	0.94326			6
2024.02.12	00:30:01.398	0.94326	0.94326			6
2024.02.12	00:35:57.510	0.94327	0.94327			6
2024.02.12	00:36:00.757	0.94336	0.94336			6
2024.02.12	00:36:09.100	0.94326	0.94326			6
2024.02.12	00:36:09.419	0.94336	0.94336			6
2024.02.12	00:36:18.369	0.94339	0.94339			6
2024.02.12	00:37:18.221	0.94327	0.94327			6
2024.02.12	00:37:28.609	0.94328	0.94328			6
2024.02.12	00:37:32.885	0.94327	0.94327			6
2024.02.12	00:37:35.438	0.94326	0.94326			6
2024.02.12	00:37:39.493	0.94331	0.94331			6
2024.02.12	00:38:23.495	0.94329	0.94329			6
2024.02.12	00:38:23.913	0.94331	0.94331			6
2024.02.12	00:38:24.889	0.94329	0.94329			6
2024.02.12	00:39:07.619	0.94332	0.94332			6
2024.02.12	00:39:07.648	0.94330	0.94330			6
2024.02.12	00:40:13.518	0.94330	0.94330			6
2024.02.12	00:40:59.449	0.94331	0.94331			6
2024.02.12	00:41:47.189	0.94331				2
2024.02.12	00:41:56.148	0.94330	0.94330			6
2024.02.12	00:42:09.980	0.94330				2
2024.02.12	00:44:15.328	0.94339	0.94339			6
2024.02.12	00:44:16.284	0.94338	0.94338			6
2024.02.12	00:44:16.314	0.94336	0.94336			6
2024.02.12	00:46:02.320	0.94336	0.94336			6
2024.02.12	00:46:46.969	0.94339	0.94339			6
2024.02.12	00:47:14.839	0.94339				2
2024.02.12	00:47:43.897	0.94337	0.94337			6
2024.02.12	00:47:47.058	0.94328	0.94328			6
2024.02.12	00:48:02.534	0.94328				2
2024.02.12	00:48:08.085	0.94339	0.94339			6
2024.02.12	00:48:32.189	0.94337	0.94337			6
2024.02.12	00:48:34.259	0.94327	0.94327			6
2024.02.12	00:48:59.168	0.94339	0.94339			6
2024.02.12	00:49:01.394	0.94339				2
2024.02.12	00:49:06.848	0.94337	0.94337			6
2024.02.12	00:49:06.879	0.94328	0.94328			6
2024.02.12	00:49:07.058	0.94326	0.94326			6
2024.02.12	00:49:29.299	0.94328	0.94328			6
2024.02.12	00:49:45.068	0.94336	0.94336			6
2024.02.12	00:49:55.566	0.94327	0.94327			6
2024.02.12	00:49:56.780	0.94326	0.94326			6
2024.02.12	00:49:56.855	0.94327	0.94327			6
2024.02.12	00:50:02.046	0.94326	0.94326			6
2024.02.12	00:51:21.317	0.94324	0.94324			6
2024.02.12	00:51:38.006	0.94325	0.94325			6
2024.02.12	00:51:38.037	0.94326	0.94326			6
2024.02.12	00:51:40.046	0.94325	0.94325			6
2024.02.12	00:51:40.077	0.94323	0.94323			6
2024.02.12	00:53:03.247	0.94327	0.94327			6
2024.02.12	00:53:05.222	0.94323	0.94323			6
2024.02.12	00:54:03.194	0.94323				2
2024.02.12	00:54:40.216	0.94324	0.94324			6
2024.02.12	00:54:40.248	0.94323	0.94323			6
2024.02.12	00:54:43.816	0.94324	0.94324			6
2024.02.12	00:54:44.573	0.94323	0.94323			6
2024.02.12	00:56:47.405	0.94324	0.94324			6
